id,timestamp,market,sinal,entry_price,stop_loss,alvo1,alvo2,quantidade,risco_usd,rr_planejado,score_ponderado,qualidade_setup,mentor_veredicto,status,exit_price,exit_timestamp,pnl_usd,pnl_pct,resultado,motivo_saida,erros_execucao,notas,ordem_id,alpha_vs_btc
2026-05-16 13:51:08,BDCUSDT,0,NONE,G1|G2,G4,2.0645,NEUTRAL,-6.48,0,0.002253,2048320.82642084,0,,,bloqueado G4,20260516_1351,
2026-05-16 13:51:08,ARRRUSDT,0,NONE,G1|G2,G4,2.7482,BULLISH,18.38,0,0.2415,99656.750072,0,,,bloqueado G4,20260516_1351,
2026-05-16 14:11:50,TRMPUSDT,0,NONE,G1|G2,G4,2.9154,BULLISH,7.39,0,1.1963E-06,12932049646.817074,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:51,L3USDT,0,NONE,G1|G2,G4,3.9037,NEUTRAL,3.15,0,0.011214,738102.86041782,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:51,RAVEUSDT,0,NONE,G1|G2,G4,2.1516,NEUTRAL,-1.6,0,0.6132,72756.3508045,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:51,SCPUSDT,0,NONE,G1|G2,G4,3.9572,BULLISH,105.13,0,0.032689,432495.12865615,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:51,STORJUSDT,0,NONE,G1|G2,G4,2.5893,NEUTRAL,-7.13,0,0.122116,3294271.89570487,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:52,DAGUSDT,0,NONE,G1|G2,G4,2.6466,BEARISH,-10.36,0,0.017377,587823.633313,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:53,KANGOUSDT,0,NONE,G1|G2,G4,2.8318,NEUTRAL,-6.3,0,1.219E-06,23328424330.858021,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:53,CLOUSDT,0,NONE,G1|G2,G4,2.3037,BEARISH,-26.82,0,0.0835,77566.93733564,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:53,ARCUSDT,0,NONE,G1|G2,G4,3.3934,BEARISH,-12.54,0,0.064438,1145468.64323411,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:53,BDCUSDT,0,NONE,G1|G2,G4,2.0812,NEUTRAL,-6.48,0,0.002253,2064834.16202667,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:11:54,ARRRUSDT,0,NONE,G1|G2,G4,2.755,BULLISH,18.53,0,0.2418,99903.0874925,0,,,bloqueado G4,20260516_1411,
2026-05-16 14:30:15,TRMPUSDT,0,NONE,G1|G2,G4,3.4649,BULLISH,8.48,0,1.2118E-06,15369347183.031437,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:16,L3USDT,0,NONE,G1|G2,G4,3.9859,NEUTRAL,2.29,0,0.011245,753640.55838292,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:16,RAVEUSDT,0,NONE,G1|G2,G4,2.3202,NEUTRAL,-3.77,0,0.5999,78457.62354778,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:16,BOBOUSDT,0,NONE,G1|G2,G4,2.0252,NEUTRAL,-5.97,0,0.014039,352172.18723972,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:17,SCPUSDT,0,NONE,G1|G2,G4,3.9916,BULLISH,100.15,0,0.032214,436252.68129622,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:17,STORJUSDT,0,NONE,G1|G2,G4,2.6061,NEUTRAL,-8.27,0,0.120579,3315660.58245472,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:18,DAGUSDT,0,NONE,G1|G2,G4,2.6581,BEARISH,-10.95,0,0.017257,590381.99389545,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:18,KANGOUSDT,0,NONE,G1|G2,G4,2.844,NEUTRAL,-9.96,0,1.1713E-06,23429507256.488396,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:18,CLOUSDT,0,NONE,G1|G2,G4,2.3249,BEARISH,-27.96,0,0.0822,78278.93733564,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:19,ARCUSDT,0,NONE,G1|G2,G4,3.5497,BEARISH,-15.26,0,0.062437,1198220.34171456,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:19,BDCUSDT,0,NONE,G1|G2,G4,2.0914,NEUTRAL,-6.48,0,0.002253,2075039.16202667,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:30:19,ARRRUSDT,0,NONE,G1|G2,G4,2.7588,BULLISH,18.19,0,0.2411,100041.0351516,0,,,bloqueado G4,20260516_1430,
2026-05-16 14:48:49,TRMPUSDT,0,NONE,G1|G2,G4,3.475,BULLISH,7.86,0,1.2028E-06,15414438506.77636,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:50,L3USDT,0,NONE,G1|G2,G4,3.9986,NEUTRAL,0.64,0,0.011063,756037.07266944,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:50,RAVEUSDT,0,NONE,G1|G2,G4,2.3497,NEUTRAL,-3,0,0.605,79457.37079729,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:50,BOBOUSDT,0,NONE,G1|G2,G4,2.0372,NEUTRAL,-5.97,0,0.014039,354260.18723972,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:51,SCPUSDT,0,NONE,G1|G2,G4,4.0016,BULLISH,100.15,0,0.032214,437340.68129622,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:51,STORJUSDT,0,NONE,G1|G2,G4,2.6079,NEUTRAL,-8.94,0,0.119756,3317986.12379942,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:51,DAGUSDT,0,NONE,G1|G2,G4,2.6691,BEARISH,-10.63,0,0.017303,592827.85829485,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:51,KANGOUSDT,0,NONE,G1|G2,G4,2.8538,BEARISH,-11.77,0,1.1478E-06,23509505608.006432,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:52,CLOUSDT,0,NONE,G1|G2,G4,2.3612,BEARISH,-28.57,0,0.0815,79500.8344312,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:52,ARCUSDT,0,NONE,G1|G2,G4,3.682,BEARISH,-13.98,0,0.063381,1242884.25899131,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:52,BDCUSDT,0,NONE,G1|G2,G4,2.1023,NEUTRAL,-6.52,0,0.002252,2085839.16202667,0,,,bloqueado G4,20260516_1448,
2026-05-16 14:48:53,ARRRUSDT,0,NONE,G1|G2,G4,2.7624,BULLISH,18.53,0,0.2404,100173.15411995,0,,,bloqueado G4,20260516_1448,
2026-05-16 16:41:00,TRMPUSDT,0,NONE,G1|G2,G4,3.7402,BULLISH,5.78,0,1.1796E-06,16590914276.067698,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:00,L3USDT,0,NONE,G1|G2,G4,4.0927,NEUTRAL,0.91,0,0.011141,773833.82601973,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:01,SWELLUSDT,0,NONE,G1|G2,G4,2.5998,BULLISH,38.34,0,0.001764,5772990.09615878,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:01,RAVEUSDT,0,NONE,G1|G2,G4,2.6322,NEUTRAL,-3.29,0,0.6023,89009.9853556,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:01,BOBOUSDT,0,NONE,G1|G2,G4,2.1656,NEUTRAL,-3.86,0,0.014354,376590.55684135,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:01,SCPUSDT,0,NONE,G1|G2,G4,4.1602,BULLISH,98.91,0,0.032014,454675.45007091,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:02,ORCAUSDT,0,NONE,G1|G2,G4,2.0559,NEUTRAL,2.93,0,1.5025,7131.9380713,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:02,STORJUSDT,0,NONE,G1|G2,G4,2.7101,NEUTRAL,-8.18,0,0.120754,3447913.40624982,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:02,DAGUSDT,0,NONE,G1|G2,G4,2.7284,BEARISH,-10.66,0,0.017313,605982.97493875,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:03,KANGOUSDT,0,NONE,G1|G2,G4,3.0246,BEARISH,-14.51,0,1.1121E-06,24916532816.863377,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:03,CLOUSDT,0,NONE,G1|G2,G4,2.5793,BEARISH,-28.05,0,0.0821,86847.04533083,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:04,ARCUSDT,0,NONE,G1|G2,G4,3.9536,BEARISH,-15.67,0,0.062137,1334587.69667744,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:04,BDCUSDT,0,NONE,G1|G2,G4,2.1671,NEUTRAL,-6.48,0,0.002253,2150134.16202667,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:41:05,ARRRUSDT,0,NONE,G1|G2,G4,2.8158,BULLISH,14.75,0,0.2341,102106.43365561,0,,,bloqueado G4,20260516_1641,
2026-05-16 16:59:10,TRMPUSDT,0,NONE,G1|G2,G4,3.7451,BULLISH,5.78,0,1.1796E-06,16612604276.067698,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:10,L3USDT,0,NONE,G1|G2,G4,4.176,NEUTRAL,0.29,0,0.011025,789585.34409988,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:11,SWELLUSDT,0,NONE,G1|G2,G4,2.8486,BULLISH,38.91,0,0.001728,6325354.21818048,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:11,RAVEUSDT,0,NONE,G1|G2,G4,2.6416,NEUTRAL,-3.29,0,0.6029,89326.17958345,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:11,BOBOUSDT,0,NONE,G1|G2,G4,2.1774,NEUTRAL,-3.86,0,0.014354,378646.55684135,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:12,SCPUSDT,0,NONE,G1|G2,G4,4.1934,BULLISH,105.24,0,0.033033,458305.05703409,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:12,ORCAUSDT,0,NONE,G1|G2,G4,2.0619,NEUTRAL,3.37,0,1.5089,7152.5780713,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:12,STORJUSDT,0,NONE,G1|G2,G4,2.711,NEUTRAL,-7.98,0,0.120992,3449160.60624982,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:12,DAGUSDT,0,NONE,G1|G2,G4,2.7376,BEARISH,-10.7,0,0.017305,608041.97493875,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:13,KANGOUSDT,0,NONE,G1|G2,G4,3.0276,BEARISH,-14.51,0,1.1121E-06,24941388156.214676,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:13,CLOUSDT,0,NONE,G1|G2,G4,2.6456,BEARISH,-27.87,0,0.0823,89077.55446051,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:13,ARCUSDT,0,NONE,G1|G2,G4,3.9632,BEARISH,-15.83,0,0.06202,1337823.19530899,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:13,BDCUSDT,0,NONE,G1|G2,G4,2.1774,NEUTRAL,-6.52,0,0.002252,2160349.16202667,0,,,bloqueado G4,20260516_1659,
2026-05-16 16:59:14,ARRRUSDT,0,NONE,G1|G2,G4,2.8185,BULLISH,14.75,0,0.2341,102207.68365561,0,,,bloqueado G4,20260516_1659,
2026-05-17 10:44:04,DINGOUSDT,0,NONE,G1|G2,G4,2.109,BEARISH,-17.14,0,1.67948E-05,530840785.58018464,0,,,bloqueado G4,20260517_1044,
2026-05-17 10:44:06,SHICUSDT,0,NONE,G1|G2,G4,3.8082,BULLISH,23.43,0,3.2699E-06,5027080629.103178,0,,,bloqueado G4,20260517_1044,
2026-05-17 11:20:33,DINGOUSDT,0,NONE,G1|G2,G4,2.1337,BEARISH,-18.12,0,1.65974E-05,537062932.88654745,0,,,bloqueado G4,20260517_1120,
2026-05-17 11:20:33,SHICUSDT,0,NONE,G1|G2,G4,3.91,BULLISH,21.71,0,3.2241E-06,5161526027.3541336,0,,,bloqueado G4,20260517_1120,
2026-05-17 11:53:04,DINGOUSDT,0,NONE,G1|G2,G4,2.1447,BEARISH,-18.5,0,1.65651E-05,539835426.65751576,0,,,bloqueado G4,20260517_1153,
2026-05-17 11:53:05,SHICUSDT,0,NONE,G1|G2,G4,3.9387,BULLISH,23.83,0,3.2804E-06,5199313998.8132973,0,,,bloqueado G4,20260517_1153,
2026-05-17 12:26:21,DINGOUSDT,0,NONE,G1|G2,G4,2.1545,BEARISH,-17.68,0,1.66868E-05,542299603.65765643,0,,,bloqueado G4,20260517_1226,
2026-05-17 12:26:21,SHICUSDT,0,NONE,G1|G2,G4,4.0346,BULLISH,24.62,0,3.3013E-06,5325963628.1650763,0,,,bloqueado G4,20260517_1226,
